image,label
Dataset/2_443_gac.wav.png,gac
Dataset/0_36_gel_org_voi.wav.png,gel
Dataset/2_237_gel_org.wav.png,gel
Dataset/0_221_pia.wav.png,pia
Dataset/2_216_pia_sax.wav.png,pia
Dataset/2_92_pia.wav.png,pia
Dataset/2_602_cla.wav.png,cla
Dataset/0_28_gel_voi.wav.png,gel
Dataset/0_156_gac.wav.png,gac
Dataset/2_161_gel.wav.png,gel
Dataset/2_644_org_voi.wav.png,org
Dataset/2_300_vio.wav.png,vio
Dataset/0_163_gac.wav.png,gac
Dataset/2_134_gac.wav.png,gac
Dataset/0_728_gel_voi.wav.png,gel
Dataset/2_135_gel.wav.png,gel
Dataset/0_270_gel.wav.png,gel
Dataset/0_796_cla.wav.png,cla
Dataset/2_248_pia.wav.png,pia
Dataset/2_306_vio.wav.png,vio
Dataset/2_11_cel_vio.wav.png,cel
Dataset/0_197_voi.wav.png,voi
Dataset/2_5_cel_vio.wav.png,cel
Dataset/2_383_pia.wav.png,pia
Dataset/0_569_gel_pia.wav.png,gel
Dataset/2_398_gel_org.wav.png,gel
Dataset/0_522_voi.wav.png,voi
Dataset/0_62_pia.wav.png,pia
Dataset/2_707_flu_gac_org_pia.wav.png,flu
Dataset/0_175_pia_sax.wav.png,pia
Dataset/0_661_org_voi.wav.png,org
Dataset/2_588_gac.wav.png,gac
Dataset/0_707_gel_org.wav.png,gel
Dataset/2_339_pia.wav.png,pia
Dataset/0_712_gel_org.wav.png,gel
Dataset/0_116_pia_voi.wav.png,pia
Dataset/0_383_gac.wav.png,gac
Dataset/2_260_flu_gac.wav.png,flu
Dataset/0_511_gac.wav.png,gac
Dataset/2_302_vio.wav.png,vio
Dataset/0_129_gac_org.wav.png,gac
Dataset/2_551_gel_org_voi.wav.png,gel
Dataset/2_317_vio.wav.png,vio
Dataset/0_603_pia.wav.png,pia
Dataset/0_426_gac_voi.wav.png,gac
Dataset/2_456_gel_voi.wav.png,gel
Dataset/0_65_pia.wav.png,pia
Dataset/2_441_gac.wav.png,gac
Dataset/2_349_pia.wav.png,pia
Dataset/0_403_pia.wav.png,pia
Dataset/2_402_gel_org_voi.wav.png,gel
Dataset/0_500_flu_gac.wav.png,flu
Dataset/0_467_pia_sax_tru.wav.png,pia
Dataset/0_179_pia.wav.png,pia
Dataset/0_37_gel_voi.wav.png,gel
Dataset/2_310_vio.wav.png,vio
Dataset/0_729_gel.wav.png,gel
Dataset/0_167_gac.wav.png,gac
Dataset/2_735_gac_gel.wav.png,gac
Dataset/2_620_cel_pia_vio_voi.wav.png,cel
Dataset/0_746_flu_pia.wav.png,flu
Dataset/2_200_org_voi.wav.png,org
Dataset/2_246_gel.wav.png,gel
Dataset/0_519_gel.wav.png,gel
Dataset/0_521_voi.wav.png,voi
Dataset/2_431_voi.wav.png,voi
Dataset/2_370_pia.wav.png,pia
Dataset/0_687_pia_tru.wav.png,pia
Dataset/0_134_gac_voi.wav.png,gac
Dataset/2_465_gel.wav.png,gel
Dataset/0_408_pia_sax.wav.png,pia
Dataset/0_35_gel_voi.wav.png,gel
Dataset/2_136_gac_voi.wav.png,gac
Dataset/2_293_flu_gel_pia.wav.png,flu
Dataset/0_351_gel_sax.wav.png,gel
Dataset/2_60_gel_voi.wav.png,gel
Dataset/2_23_gac_gel.wav.png,gac
Dataset/2_352_pia.wav.png,pia
Dataset/2_192_org_voi.wav.png,org
Dataset/2_6_cel_vio.wav.png,cel
Dataset/0_207_pia.wav.png,pia
Dataset/0_452_pia_sax_tru.wav.png,pia
Dataset/2_750_voi.wav.png,voi
Dataset/0_131_gac.wav.png,gac
Dataset/0_11_gel_pia.wav.png,gel
Dataset/2_607_flu_pia.wav.png,flu
Dataset/2_19_gac_voi.wav.png,gac
Dataset/0_494_flu_gac.wav.png,flu
Dataset/2_152_pia_sax.wav.png,pia
Dataset/2_156_pia.wav.png,pia
Dataset/2_418_pia_sax.wav.png,pia
Dataset/2_348_pia.wav.png,pia
Dataset/0_473_gac_vio.wav.png,gac
Dataset/0_652_pia.wav.png,pia
Dataset/2_524_pia.wav.png,pia
Dataset/0_143_gel.wav.png,gel
Dataset/2_597_cla.wav.png,cla
Dataset/2_255_gac_voi.wav.png,gac
Dataset/0_657_org.wav.png,org
Dataset/0_257_pia.wav.png,pia
Dataset/2_364_pia.wav.png,pia
Dataset/2_730_gac_gel.wav.png,gac
Dataset/2_61_gel_voi.wav.png,gel
Dataset/0_690_pia.wav.png,pia
Dataset/2_434_gac_voi.wav.png,gac
Dataset/0_186_pia.wav.png,pia
Dataset/0_38_gel_org_voi.wav.png,gel
Dataset/2_382_pia.wav.png,pia
Dataset/2_109_gac_gel_pia.wav.png,gac
Dataset/2_468_gel.wav.png,gel
Dataset/2_484_voi.wav.png,voi
Dataset/0_504_flu_gac.wav.png,flu
Dataset/2_3_cel_vio.wav.png,cel
Dataset/2_175_voi.wav.png,voi
Dataset/2_504_gel_org_voi.wav.png,gel
Dataset/0_41_gel.wav.png,gel
Dataset/2_139_gac.wav.png,gac
Dataset/2_560_voi.wav.png,voi
Dataset/2_329_pia.wav.png,pia
Dataset/0_7_gel_voi.wav.png,gel
Dataset/0_682_pia_sax.wav.png,pia
Dataset/0_153_gac.wav.png,gac
Dataset/0_379_gac.wav.png,gac
Dataset/2_258_flu_gac.wav.png,flu
Dataset/2_573_voi.wav.png,voi
Dataset/2_541_gel_voi.wav.png,gel
Dataset/0_627_pia_sax.wav.png,pia
Dataset/2_534_pia.wav.png,pia
Dataset/2_171_gel_pia.wav.png,gel
Dataset/0_128_pia_voi.wav.png,pia
Dataset/0_436_gel_voi.wav.png,gel
Dataset/0_310_pia.wav.png,pia
Dataset/0_382_gac.wav.png,gac
Dataset/2_737_gel.wav.png,gel
Dataset/0_568_org_pia.wav.png,org
Dataset/0_636_pia_sax.wav.png,pia
Dataset/0_43_gel_voi.wav.png,gel
Dataset/2_107_gac_gel_pia.wav.png,gac
Dataset/2_725_gac_gel.wav.png,gac
Dataset/0_748_flu_pia.wav.png,flu
Dataset/0_724_gel_org_sax.wav.png,gel
Dataset/2_617_cel_pia.wav.png,cel
Dataset/0_185_pia.wav.png,pia
Dataset/2_326_pia.wav.png,pia
Dataset/2_131_gel.wav.png,gel
Dataset/0_745_flu_pia.wav.png,flu
Dataset/2_608_gel_pia.wav.png,gel
Dataset/2_605_flu.wav.png,flu
Dataset/0_792_cla.wav.png,cla
Dataset/0_372_gel_org.wav.png,gel
Dataset/2_8_cel_vio.wav.png,cel
Dataset/0_544_voi.wav.png,voi
Dataset/0_601_pia.wav.png,pia
Dataset/0_440_gel_voi.wav.png,gel
Dataset/0_614_gel_voi.wav.png,gel
Dataset/2_742_flu_gel.wav.png,flu
Dataset/0_523_voi.wav.png,voi
Dataset/2_553_org_voi.wav.png,org
Dataset/2_103_gac_gel.wav.png,gac
Dataset/0_608_gel.wav.png,gel
Dataset/2_765_gac_sax.wav.png,gac
Dataset/2_111_gac_gel.wav.png,gac
Dataset/2_433_gac_voi.wav.png,gac
Dataset/0_438_gel_pia.wav.png,gel
Dataset/0_25_voi.wav.png,voi
Dataset/0_766_gel_pia.wav.png,gel
Dataset/2_150_pia_sax.wav.png,pia
Dataset/0_247_pia.wav.png,pia
Dataset/0_265_gel_org.wav.png,gel
Dataset/2_226_gel_voi.wav.png,gel
Dataset/2_132_gel.wav.png,gel
Dataset/0_26_voi.wav.png,voi
Dataset/2_733_gac_gel.wav.png,gac
Dataset/0_140_gel_voi.wav.png,gel
Dataset/0_15_gac_voi.wav.png,gac
Dataset/0_329_vio_voi.wav.png,vio
Dataset/0_132_gac.wav.png,gac
Dataset/0_736_gel.wav.png,gel
Dataset/0_556_gel.wav.png,gel
Dataset/0_770_pia.wav.png,pia
Dataset/2_528_pia.wav.png,pia
Dataset/2_692_pia.wav.png,pia
Dataset/0_669_pia.wav.png,pia
Dataset/0_350_cel_vio_voi.wav.png,cel
Dataset/2_266_flu_gac.wav.png,flu
Dataset/0_557_voi.wav.png,voi
Dataset/2_84_pia_sax_tru.wav.png,pia
Dataset/0_777_pia_tru.wav.png,pia
Dataset/0_463_voi.wav.png,voi
Dataset/0_727_gel.wav.png,gel
Dataset/2_636_voi.wav.png,voi
Dataset/2_481_voi.wav.png,voi
Dataset/2_173_gel_voi.wav.png,gel
Dataset/2_396_gel_org_voi.wav.png,gel
Dataset/2_195_org_voi.wav.png,org
Dataset/0_512_gac_vio.wav.png,gac
Dataset/2_450_gac_voi.wav.png,gac
Dataset/0_288_gac_gel_sax_tru.wav.png,gac
Dataset/2_477_voi.wav.png,voi
Dataset/2_72_pia_voi.wav.png,pia
Dataset/2_600_cla.wav.png,cla
Dataset/2_179_gel_voi.wav.png,gel
Dataset/2_591_gac.wav.png,gac
Dataset/2_720_flu_gel.wav.png,flu
Dataset/0_644_pia.wav.png,pia
Dataset/0_90_pia_voi.wav.png,pia
Dataset/0_305_pia.wav.png,pia
Dataset/2_651_gel_voi.wav.png,gel
Dataset/0_590_gel_pia.wav.png,gel
Dataset/2_95_pia.wav.png,pia
Dataset/2_56_org.wav.png,org
Dataset/0_773_pia_sax.wav.png,pia
Dataset/2_621_pia_voi.wav.png,pia
Dataset/2_548_org.wav.png,org
Dataset/0_620_pia_voi.wav.png,pia
Dataset/2_424_pia_sax.wav.png,pia
Dataset/2_394_gel_org_voi.wav.png,gel
Dataset/0_95_pia_voi.wav.png,pia
Dataset/0_161_gac.wav.png,gac
Dataset/0_374_gac.wav.png,gac
Dataset/0_659_org.wav.png,org
Dataset/0_671_pia_sax.wav.png,pia
Dataset/0_516_gel_vio_voi.wav.png,gel
Dataset/0_550_voi.wav.png,voi
Dataset/2_535_pia_sax.wav.png,pia
Dataset/2_31_gac_voi.wav.png,gac
Dataset/2_473_gel.wav.png,gel
Dataset/2_4_cel_vio.wav.png,cel
Dataset/2_612_gel_vio_voi.wav.png,gel
Dataset/0_439_gel_voi.wav.png,gel
Dataset/0_750_gel_pia.wav.png,gel
Dataset/2_267_flu_gac.wav.png,flu
Dataset/0_243_pia_tru.wav.png,pia
Dataset/0_762_gel_pia.wav.png,gel
Dataset/0_393_gac.wav.png,gac
Dataset/0_264_pia_sax.wav.png,pia
Dataset/2_701_gac_voi.wav.png,gac
Dataset/0_205_voi.wav.png,voi
Dataset/2_102_cla_pia.wav.png,cla
Dataset/2_488_gac.wav.png,gac
Dataset/0_535_gel_pia.wav.png,gel
Dataset/0_602_pia.wav.png,pia
Dataset/0_649_pia.wav.png,pia
Dataset/2_178_voi.wav.png,voi
Dataset/2_181_gel_org.wav.png,gel
Dataset/2_494_gac_voi.wav.png,gac
Dataset/2_296_vio.wav.png,vio
Dataset/0_123_pia_voi.wav.png,pia
Dataset/2_658_vio.wav.png,vio
Dataset/0_325_cel_vio_voi.wav.png,cel
Dataset/2_635_org_voi.wav.png,org
Dataset/2_400_gel_voi.wav.png,gel
Dataset/0_725_gel_org_sax.wav.png,gel
Dataset/0_431_gac_voi.wav.png,gac
Dataset/0_528_gel_pia.wav.png,gel
Dataset/0_54_gac_voi.wav.png,gac
Dataset/0_595_flu_pia.wav.png,flu
Dataset/2_282_pia.wav.png,pia
Dataset/0_246_pia.wav.png,pia
Dataset/0_328_cel_vio_voi.wav.png,cel
Dataset/0_192_pia.wav.png,pia
Dataset/2_222_gel_voi.wav.png,gel
Dataset/2_705_gac_pia_voi.wav.png,gac
Dataset/0_760_gel_pia.wav.png,gel
Dataset/2_510_gel_org.wav.png,gel
Dataset/2_281_pia_sax_tru.wav.png,pia
Dataset/2_501_gel_org_voi.wav.png,gel
Dataset/2_21_gac_gel.wav.png,gac
Dataset/2_211_gac_pia.wav.png,gac
Dataset/2_432_gac_voi.wav.png,gac
Dataset/2_446_gac.wav.png,gac
Dataset/0_585_voi.wav.png,voi
Dataset/2_76_pia_sax.wav.png,pia
Dataset/0_757_voi.wav.png,voi
Dataset/0_244_pia_tru.wav.png,pia
Dataset/2_157_pia.wav.png,pia
Dataset/2_117_gac_gel.wav.png,gac
Dataset/0_546_gel_voi.wav.png,gel
Dataset/2_427_pia_sax.wav.png,pia
Dataset/2_42_sax.wav.png,sax
Dataset/2_411_gel_pia_voi.wav.png,gel
Dataset/0_763_gel_pia.wav.png,gel
Dataset/2_562_voi.wav.png,voi
Dataset/2_455_gel_voi.wav.png,gel
Dataset/0_768_gel_pia.wav.png,gel
Dataset/0_220_pia.wav.png,pia
Dataset/2_758_org.wav.png,org
Dataset/0_432_gac_voi.wav.png,gac
Dataset/2_91_pia_tru.wav.png,pia
Dataset/0_491_gac.wav.png,gac
Dataset/2_210_gac_pia_tru.wav.png,gac
Dataset/0_782_pia_sax_tru.wav.png,pia
Dataset/2_652_gel_voi.wav.png,gel
Dataset/2_595_cla.wav.png,cla
Dataset/2_340_pia.wav.png,pia
Dataset/0_20_gel_voi.wav.png,gel
Dataset/0_324_cel_voi.wav.png,cel
Dataset/0_752_flu_pia.wav.png,flu
Dataset/2_581_voi.wav.png,voi
Dataset/2_634_gel_voi.wav.png,gel
Dataset/0_189_pia_sax.wav.png,pia
Dataset/0_96_pia_voi.wav.png,pia
Dataset/2_572_voi.wav.png,voi
Dataset/0_397_pia_sax.wav.png,pia
